timeId,x,y
761325,194.73029,156.62015
761377,194.99036,158.7753
761427,195.31989,160.42477
761479,195.68922,161.99359
761536,196.37683,163.68939
761590,197.13531,165.40027
761650,197.82983,166.60144
761700,198.64206,167.55066
761751,198.82983,168.59134
761820,198.77078,169.04037
761873,198.56013,169.08983
761922,197.77448,168.22025
761977,197.76122,168.10765
762030,197.98141,168.51797
762085,198.12802,168.18259
762137,198.13751,168.04141
762185,191.9946,163.362
762241,187.3797,160.20737
762302,184.0841,157.7427
762364,181.72897,155.89154
762416,180.17104,154.3641
762469,179.15118,153.26498
762522,178.53886,152.60025
762580,178.30322,152.07309
762629,178.52289,151.50667
762683,179.08647,151.32101
762746,180.06348,151.39484
762786,181.29169,151.53046
762840,182.53165,151.45941
762890,184.04984,151.59052
762950,185.8675,152.2288
763004,187.71423,152.94455
763075,189.60986,153.94818
763145,191.06476,155.20609
763206,192.45169,155.78113
763267,193.68182,156.07642
763320,194.61324,156.82512
763378,195.60983,157.03296
763436,195.76175,157.59149
763497,195.72626,157.97673
763564,195.38931,157.63895
763633,194.75415,156.53575
763678,193.75052,155.27939
763730,192.96475,154.04999
763784,192.55927,153.918
763839,191.81802,152.48694
763888,191.63531,153.22937
763939,191.61472,152.19359
763993,191.65436,151.45786
764055,190.99588,151.08746
764105,190.39792,151.25986
764164,190.1832,150.96304
764216,189.97018,150.92899
764268,189.86081,150.9257
764316,189.74026,151.17216
764367,189.19742,151.09412
764426,188.74994,151.37784
764480,188.70224,151.86195
764545,188.6001,152.28076
764583,188.95015,152.90225
764685,189.25397,153.35721
764687,189.21362,152.09467
764751,189.42128,150.44916
764802,189.73163,147.97243
764854,190.09924,146.22194
764910,190.65585,144.54735
764963,191.31165,143.67365
765028,191.88724,143.08957
765083,192.41287,142.90102
765134,192.8759,143.10391
765188,193.4079,144.34674
765238,194.10693,145.99503
765287,194.56781,147.71461
765338,194.90372,150.25365
765406,194.40247,152.39528
765456,194.57372,154.58913
765513,194.73029,156.62015
765565,194.99036,158.7753
765626,195.31989,160.42477
765683,195.68922,161.99359
765739,196.37683,163.68939
765807,197.13531,165.40027
765853,197.82983,166.60144
765908,198.64206,167.55066
765964,198.82983,168.59134
766013,198.77078,169.04037
766064,198.56013,169.08983
766116,197.77448,168.22025
766177,197.76122,168.10765
766220,197.98141,168.51797
766286,198.12802,168.18259
766339,198.13751,168.04141
766392,191.9946,163.362
766443,187.3797,160.20737
766490,184.0841,157.7427
766564,181.72897,155.89154
766595,180.17104,154.3641
766654,179.15118,153.26498
766730,178.53886,152.60025
766790,178.30322,152.07309
766864,178.52289,151.50667
766941,179.08647,151.32101
767014,180.06348,151.39484
767072,181.29169,151.53046
767139,182.53165,151.45941
767209,184.04984,151.59052
767274,185.8675,152.2288
767342,187.71423,152.94455
767396,189.60986,153.94818
767455,191.06476,155.20609
767514,192.45169,155.78113
767576,193.68182,156.07642
767636,194.61324,156.82512
767697,195.60983,157.03296
767786,195.76175,157.59149
767809,195.72626,157.97673
767874,195.38931,157.63895
767948,194.75415,156.53575
768002,193.75052,155.27939
768056,192.96475,154.04999
768115,192.55927,153.918
768180,191.81802,152.48694
768247,191.63531,153.22937
768295,191.61472,152.19359
768354,191.65436,151.45786
768399,190.99588,151.08746
768461,190.39792,151.25986
768503,190.1832,150.96304
768555,189.97018,150.92899
768615,189.86081,150.9257
768666,189.74026,151.17216
768721,189.19742,151.09412
768775,188.74994,151.37784
768831,188.70224,151.86195
768883,188.6001,152.28076
768955,188.95015,152.90225
769007,189.25397,153.35721
769073,189.21362,152.09467
769122,189.42128,150.44916
769180,189.73163,147.97243
769245,190.09924,146.22194
769295,190.65585,144.54735
769347,191.31165,143.67365
769403,191.88724,143.08957
769453,192.41287,142.90102
769509,192.8759,143.10391
769560,193.4079,144.34674
769613,194.10693,145.99503
769673,194.56781,147.71461
769717,194.90372,150.25365
769775,194.40247,152.39528
769831,194.57372,154.58913
769883,194.73029,156.62015
769946,194.99036,158.7753
769997,195.31989,160.42477
770055,195.68922,161.99359
770114,196.37683,163.68939
770172,197.13531,165.40027
770227,197.82983,166.60144
770284,198.64206,167.55066
770338,198.82983,168.59134
770395,198.77078,169.04037
770449,198.56013,169.08983
770510,197.77448,168.22025
770578,197.76122,168.10765
770628,197.98141,168.51797
770686,198.12802,168.18259
770741,198.13751,168.04141
770793,191.9946,163.362
770860,187.3797,160.20737
770936,184.0841,157.7427
770980,181.72897,155.89154
771050,180.17104,154.3641
771095,179.15118,153.26498
771150,178.53886,152.60025
771205,178.30322,152.07309
771256,178.52289,151.50667
771315,179.08647,151.32101
771380,180.06348,151.39484
771438,181.29169,151.53046
771496,182.53165,151.45941
771550,184.04984,151.59052
771600,185.8675,152.2288
771658,187.71423,152.94455
771712,189.60986,153.94818
771763,191.06476,155.20609
771817,192.45169,155.78113
771881,193.68182,156.07642
771938,194.61324,156.82512
772003,195.60983,157.03296
772057,195.76175,157.59149
772107,195.72626,157.97673
772167,195.38931,157.63895
772215,194.75415,156.53575
772265,193.75052,155.27939
772318,192.96475,154.04999
772375,192.55927,153.918
772429,191.81802,152.48694
772483,191.63531,153.22937
772542,191.61472,152.19359
772611,191.65436,151.45786
772667,190.99588,151.08746
772721,190.39792,151.25986
772778,190.1832,150.96304
772842,189.97018,150.92899
772894,189.86081,150.9257
772951,189.74026,151.17216
773002,189.19742,151.09412
773052,188.74994,151.37784
773106,188.70224,151.86195
773162,188.6001,152.28076
773221,188.95015,152.90225
773277,189.25397,153.35721
773336,189.21362,152.09467
773388,189.42128,150.44916
773446,189.73163,147.97243
773515,190.09924,146.22194
773572,190.65585,144.54735
773623,191.31165,143.67365
773679,191.88724,143.08957
773736,192.41287,142.90102
773788,192.8759,143.10391
773842,193.4079,144.34674
773897,194.10693,145.99503
773951,194.56781,147.71461
774005,194.90372,150.25365
774071,194.40247,152.39528
774138,194.57372,154.58913
774205,194.73029,156.62015
774270,194.99036,158.7753
774331,195.31989,160.42477
774389,195.68922,161.99359
774443,196.37683,163.68939
774510,197.13531,165.40027
774563,197.82983,166.60144
774616,198.64206,167.55066
774670,198.82983,168.59134
774717,198.77078,169.04037
774776,198.56013,169.08983
774822,197.77448,168.22025
774873,197.76122,168.10765
774922,197.98141,168.51797
774981,198.12802,168.18259
775026,198.13751,168.04141
775084,191.9946,163.362
775150,187.3797,160.20737
775215,184.0841,157.7427
775270,181.72897,155.89154
775332,180.17104,154.3641
775381,179.15118,153.26498
775433,178.53886,152.60025
775482,178.30322,152.07309
775532,178.52289,151.50667
775586,179.08647,151.32101
775638,180.06348,151.39484
775696,181.29169,151.53046
775750,182.53165,151.45941
775817,184.04984,151.59052
775870,185.8675,152.2288
775939,187.71423,152.94455
776007,189.60986,153.94818
776071,191.06476,155.20609
776138,192.45169,155.78113
776211,193.68182,156.07642
776271,194.61324,156.82512
776324,195.60983,157.03296
776375,195.76175,157.59149
776428,195.72626,157.97673
776481,195.38931,157.63895
776534,194.75415,156.53575
776584,193.75052,155.27939
776638,192.96475,154.04999
776692,192.55927,153.918
776749,191.81802,152.48694
776804,191.63531,153.22937
776869,191.61472,152.19359
776920,191.65436,151.45786
776971,190.99588,151.08746
777023,190.39792,151.25986
777073,190.1832,150.96304
777128,189.97018,150.92899
777194,189.86081,150.9257
777252,189.74026,151.17216
777307,189.19742,151.09412
777363,188.74994,151.37784
777416,188.70224,151.86195
777470,188.6001,152.28076
777541,188.95015,152.90225
777592,189.25397,153.35721
777650,189.21362,152.09467
777715,189.42128,150.44916
777782,189.73163,147.97243
777853,190.09924,146.22194
777897,190.65585,144.54735
777952,191.31165,143.67365
778005,191.88724,143.08957
778055,192.41287,142.90102
778112,192.8759,143.10391
778165,193.4079,144.34674
778223,194.10693,145.99503
778282,194.56781,147.71461
778333,194.90372,150.25365
778382,194.40247,152.39528
778432,194.57372,154.58913
778496,194.73029,156.62015
778549,194.99036,158.7753
778607,195.31989,160.42477
778669,195.68922,161.99359
778718,196.37683,163.68939
778773,197.13531,165.40027
778824,197.82983,166.60144
778878,198.64206,167.55066
778933,198.82983,168.59134
778990,198.77078,169.04037
779040,198.56013,169.08983
779094,197.77448,168.22025
779144,197.76122,168.10765
779204,197.98141,168.51797
779254,198.12802,168.18259
779302,198.13751,168.04141
779357,191.9946,163.362
779425,187.3797,160.20737
779489,184.0841,157.7427
779557,181.72897,155.89154
779622,180.17104,154.3641
779689,179.15118,153.26498
779749,178.53886,152.60025
779811,178.30322,152.07309
779869,178.52289,151.50667
779932,179.08647,151.32101
779984,180.06348,151.39484
780041,181.29169,151.53046
780096,182.53165,151.45941
780148,184.04984,151.59052
780199,185.8675,152.2288
780259,187.71423,152.94455
780308,189.60986,153.94818
780363,191.06476,155.20609
780416,192.45169,155.78113
780474,193.68182,156.07642
780534,194.61324,156.82512
780590,195.60983,157.03296
780639,195.76175,157.59149
780698,195.72626,157.97673
780763,195.38931,157.63895
780819,194.75415,156.53575
780868,193.75052,155.27939
780921,192.96475,154.04999
780974,192.55927,153.918
781028,191.81802,152.48694
781081,191.63531,153.22937
781139,191.61472,152.19359
781201,191.65436,151.45786
781252,190.99588,151.08746
781310,190.39792,151.25986
781363,190.1832,150.96304
781418,189.97018,150.92899
781472,189.86081,150.9257
781538,189.74026,151.17216
781589,189.19742,151.09412
781644,188.74994,151.37784
781708,188.70224,151.86195
781755,188.6001,152.28076
781816,188.95015,152.90225
781870,189.25397,153.35721
781922,189.21362,152.09467
781973,189.42128,150.44916
782022,189.73163,147.97243
782080,190.09924,146.22194
782136,190.65585,144.54735
782186,191.31165,143.67365
782240,191.88724,143.08957
782291,192.41287,142.90102
782346,192.8759,143.10391
782403,193.4079,144.34674
782454,194.10693,145.99503
782511,194.56781,147.71461
782565,194.90372,150.25365
782615,194.40247,152.39528
782675,194.57372,154.58913
782720,194.73029,156.62015
782772,194.99036,158.7753
782825,195.31989,160.42477
782882,195.68922,161.99359
782933,196.37683,163.68939
782990,197.13531,165.40027
783049,197.82983,166.60144
783123,198.64206,167.55066
783175,198.82983,168.59134
783230,198.77078,169.04037
783285,198.56013,169.08983
783338,197.77448,168.22025
783393,197.76122,168.10765
783451,197.98141,168.51797
783513,198.12802,168.18259
783585,198.13751,168.04141
783629,191.9946,163.362
783683,187.3797,160.20737
783742,184.0841,157.7427
783801,181.72897,155.89154
783855,180.17104,154.3641
783913,179.15118,153.26498
783979,178.53886,152.60025
784047,178.30322,152.07309
784113,178.52289,151.50667
784164,179.08647,151.32101
784215,180.06348,151.39484
784270,181.29169,151.53046
784320,182.53165,151.45941
784380,184.04984,151.59052
784444,185.8675,152.2288
784510,187.71423,152.94455
784561,189.60986,153.94818
784613,191.06476,155.20609
784673,192.45169,155.78113
784721,193.68182,156.07642
784772,194.61324,156.82512
784824,195.60983,157.03296
784889,195.76175,157.59149
784946,195.72626,157.97673
785003,195.38931,157.63895
785072,194.75415,156.53575
785139,193.75052,155.27939
785201,192.96475,154.04999
785257,192.55927,153.918
785315,191.81802,152.48694
785365,191.63531,153.22937
785416,191.61472,152.19359
785469,191.65436,151.45786
785535,190.99588,151.08746
785586,190.39792,151.25986
785649,190.1832,150.96304
785696,189.97018,150.92899
785760,189.86081,150.9257
785809,189.74026,151.17216
785862,189.19742,151.09412
785918,188.74994,151.37784
785974,188.70224,151.86195
786031,188.6001,152.28076
786086,188.95015,152.90225
786148,189.25397,153.35721
786207,189.21362,152.09467
786268,189.42128,150.44916
786320,189.73163,147.97243
786382,190.09924,146.22194
786432,190.65585,144.54735
786486,191.31165,143.67365
786537,191.88724,143.08957
786591,192.41287,142.90102
786648,192.8759,143.10391
786700,193.4079,144.34674
786751,194.10693,145.99503
786816,194.56781,147.71461
786869,194.90372,150.25365
786938,194.40247,152.39528
786991,194.57372,154.58913
787056,194.73029,156.62015
787111,194.99036,158.7753
787178,195.31989,160.42477
787236,192.0466,162.77576
787295,188.87766,163.86383
787345,186.85141,165.41693
787393,185.39624,166.5245
787447,184.42017,167.35211
787517,182.86536,167.3349
787640,181.76682,167.42868
787696,181.05011,167.79788
787751,180.35858,167.7731
787801,180.09204,166.82599
787856,180.09573,165.885
787917,179.5734,164.62466
787976,179.03569,162.00267
788024,178.69388,159.79517
788080,178.43411,158.07333
788133,178.25623,155.8648
788188,178.04434,153.91647
788241,177.88506,152.00063
788294,177.93289,150.54135
788345,178.26389,149.27388
788395,178.70859,148.3815
788449,179.16208,147.50989
788510,179.81236,147.41379
788558,180.64966,146.93872
788610,181.69772,147.3017
788667,182.64047,147.66843
788727,183.65244,148.25171
788779,184.98425,149.53767
788826,186.48755,151.88222
788881,187.88284,154.0492
788933,189.30103,157.08878
788993,190.35156,159.97952
789054,190.94797,163.1919
789110,191.70992,167.0834
789165,191.84085,170.16315
789215,191.98746,172.33017
789265,191.95581,173.12216
789319,194.02655,174.75485
789372,192.37973,174.92526
789423,191.13426,174.56685
789477,190.31177,174.44504
789531,189.98135,173.79892
789589,189.6398,173.1883
789640,188.32776,173.069
789695,187.09082,173.07587
789746,185.73567,172.09293
789791,184.34415,171.84381
789855,183.32848,171.98509
789908,182.07121,172.15842
789957,180.55112,171.66415
790015,179.34732,171.78397
790063,178.60858,171.06218
790114,177.82709,170.39752
790167,177.15842,169.76074
790218,176.59573,168.66278
790290,176.79562,168.2829
790374,176.5723,167.48923
790459,176.55457,165.7045
790530,177.87993,164.16428
790603,179.02386,162.37564
790663,180.96588,161.13657
790720,183.27191,159.28856
790787,185.2987,157.7496
790840,187.14578,156.2092
790901,188.89694,154.86902
790961,190.18146,153.54631
791017,191.21841,153.00336
791075,191.91562,151.51758
791128,192.97504,151.49915
791186,193.55377,151.45995
791243,193.87411,151.45682
791297,193.64221,152.27213
791361,193.58951,151.91464
791406,193.45535,151.50485
791474,193.27002,151.69748
791533,192.87418,151.79475
791589,192.46275,152.32172
791641,191.80206,151.9535
791696,190.96729,153.28297
791764,189.98111,154.26785
791817,188.7788,154.5087
791881,187.44827,154.35025
791933,186.06418,153.59148
791987,184.93925,152.48361
792050,183.94565,151.8516
792114,183.24545,151.12152
792160,182.9845,150.42441
792215,181.94666,149.30232
792268,181.2102,148.42172
792326,180.57684,148.52911
792390,180.13855,148.9715
792454,179.51364,150.3186
792510,178.95139,152.12732
792554,179.27916,155.10779
792614,179.41183,158.2674
792669,180.2103,160.9617
792724,180.65247,163.1749
792793,181.10986,165.49664
792843,181.3315,167.6405
792907,180.58409,169.65717
792961,181.49866,170.90599
793011,182.30988,171.60107
793072,182.57614,172.66547
793117,180.7637,173.72244
793167,181.75018,174.49661
793220,182.26967,175.255
793282,182.87341,175.91539
793331,183.86848,175.5076
793382,183.65,175.66159
793434,182.78696,175.11562
793488,183.0191,174.52087
793544,182.75134,173.36652
793596,182.63196,171.47073
793650,182.97961,170.37953
793711,182.73216,168.06384
793781,182.79175,166.17343
793842,183.29706,164.27966
793905,183.6911,162.08109
793954,183.91942,160.49074
794016,184.60974,159.6077
794062,185.53336,159.01968
794113,186.17096,158.18213
794179,187.03879,157.87665
794245,187.73514,156.70035
794296,188.73796,155.54959
794347,189.9801,155.2124
794402,190.1329,155.8637
794464,190.10547,156.34552
794520,190.04706,156.0954
794571,189.83054,156.28656
794631,189.28424,156.21027
794686,188.66441,156.07968
794742,187.77359,155.79144
