timeId,x,y
1624156,160.90663,195.7833
1624193,163.16104,194.00513
1624237,165.74384,192.8431
1624266,168.19777,192.42407
1624309,171.47437,192.54286
1624357,174.50601,194.10844
1624390,174.71811,195.72629
1624438,174.90976,196.80302
1624472,176.85245,197.71786
1624509,182.169,200.14537
1624553,186.03038,204.1564
1624594,189.598,206.39403
1624631,191.99539,208.30646
1624673,193.3821,209.87152
1624713,194.1348,210.9214
1624756,194.14601,211.93637
1624795,194.47708,214.12762
1624829,194.91576,214.91702
1624872,193.39233,215.85083
1624912,193.00305,217.67194
1624947,192.09024,220.88934
1624994,191.22003,223.3342
1625029,190.6268,224.97336
1625077,189.63484,226.2005
1625114,188.51862,227.77527
1625149,188.50232,229.76135
1625195,189.35623,231.36293
1625231,189.00595,233.14175
1625271,188.2666,235.30676
1625313,187.2315,237.2023
1625353,185.1738,239.94873
1625395,185.19327,242.09164
1625428,185.46281,243.82875
1625477,184.52625,245.04292
1625510,183.55203,246.73952
1625549,184.86282,247.77963
1625595,186.46335,248.14044
1625627,188.2198,224.59561
1625676,188.70947,208.90865
1625709,189.04205,198.4008
1625748,188.06094,192.091
1625793,190.44641,188.89845
1625833,193.27914,187.23474
1625871,194.85756,186.19264
1625912,197.09424,186.0931
1625952,199.04141,187.34276
1625988,200.65204,188.63168
1626033,200.75793,190.39581
1626077,198.99379,193.57426
1626111,196.69507,196.89238
1626150,190.15265,200.68884
1626195,185.48424,202.95566
1626240,179.7312,203.34943
1626293,173.16704,205.38351
1626337,168.74683,206.39925
1626376,165.24432,206.88759
1626421,162.61969,205.85275
1626469,160.8794,205.14091
1626512,158.2525,204.37134
1626555,155.11838,203.68008
1626597,153.6672,202.9607
1626639,152.43703,202.37828
1626670,151.71686,201.43967
1626714,150.53227,200.31137
1626755,149.99057,200.461
1626798,150.488,200.38885
1626833,151.15703,199.86575
1626878,152.01674,199.20613
1626914,155.56168,199.01967
1626958,158.31499,198.1495
1626994,161.0059,195.67511
1627038,163.25241,193.99011
1627074,165.7804,192.84222
1627110,168.46584,192.3638
1627153,171.90143,193.9259
1627194,174.66498,195.07465
1627237,174.88327,196.39796
1627274,175.06924,197.29362
1627310,176.95776,198.20804
1627360,183.27527,201.14906
1627392,186.9607,204.60886
1627430,190.32718,206.71672
1627472,192.4639,208.4436
1627514,193.77303,209.92871
1627556,194.30608,210.88638
1627587,194.27707,211.90747
1627625,194.72144,213.84213
1627673,195.16476,214.69412
1627712,193.61884,215.70715
1627757,192.70734,217.71661
1627793,191.92993,220.83743
1627829,191.05069,223.24307
1627873,190.42517,224.85204
1627912,189.43127,226.09845
1627956,188.9719,228.24606
1627992,188.72797,230.11517
1628030,189.51506,231.52478
1628074,189.11874,233.27914
1628114,188.17133,235.58838
1628153,187.16272,238.36107
1628186,185.18835,240.81158
1628230,185.26941,242.72043
1628271,185.59644,244.17847
1628311,184.72081,245.26015
1628356,185.89432,246.22324
1628394,186.75629,246.92928
1628516,188.40973,223.69684
1628554,188.98465,208.21997
1628586,188.65927,198.34853
1628623,188.5844,191.87897
1628671,190.47531,188.86916
1628710,193.31752,187.15999
1628752,195.87042,186.7829
1628791,197.92963,186.7444
1628836,199.70862,187.67838
1628870,201.19359,188.9362
1628919,201.04921,190.6564
1628950,198.12076,194.96494
1628994,192.84991,198.4105
1629032,187.42155,201.74187
1629080,183.59003,203.61537
1629113,178.60733,203.72769
1629151,172.36868,205.74911
1629194,168.10805,206.68715
1629234,164.74837,207.20477
1629268,161.43723,206.79532
1629314,160.22745,205.84622
1629353,157.77249,204.80603
1629394,155.26138,203.74341
1629426,153.06418,203.233
1629481,152.43999,202.67627
1629511,151.74966,202.17973
1629552,150.66011,200.93529
1629591,149.71513,200.67894
1629628,149.4596,200.74802
1629672,150.18439,200.65573
1629710,151.05478,200.11774
1629754,152.98306,198.7844
1629796,156.66628,198.18184
1629829,159.29257,197.58298
1629877,161.76102,195.22885
1629911,163.69193,193.67104
1629951,166.9078,192.93976
1629995,170.62408,192.87283
1630031,173.39139,194.35129
1630075,175.70981,195.44888
1630118,175.62389,196.6275
1630164,177.57018,197.8733
1630229,182.70332,200.41974
1630275,186.61984,204.19383
1630317,190.16339,206.31403
1630365,192.1933,208.4842
1630392,193.30107,209.92725
1630430,194.03992,210.89218
1630472,194.05328,211.83284
1630512,194.53491,213.38354
1630552,193.5681,214.85828
1630597,193.22891,216.95132
1630636,192.62042,218.31357
1630671,191.76427,221.21747
1630717,191.04715,223.51105
1630764,189.5378,225.34479
1630785,188.0028,226.9336
1630830,187.35172,228.97534
1630872,188.01352,230.57285
1630909,188.9332,231.77246
1630952,188.13153,234.50543
1630991,187.0319,236.51718
1631037,186.35054,239.02286
1631080,185.37463,241.21124
1631111,185.42169,242.89105
1631150,184.2273,244.37274
1631195,183.56693,246.01483
1631236,185.18517,246.53255
1631270,186.27864,247.28004
1631312,187.63324,247.51196
1631355,188.4657,224.20041
1631390,189.02515,208.58206
1631431,188.89215,198.4658
1631475,187.79959,192.16159
1631513,189.9401,188.91423
1631548,192.45981,187.37164
1631596,195.46552,186.74495
1631627,197.96632,186.51959
1631670,199.79785,187.62892
1631712,201.17134,188.92696
1631754,199.31839,192.51822
1631791,196.98074,196.16827
1631833,192.28394,199.18031
1631875,187.13168,202.34375
1631915,183.53525,203.97435
1631948,178.55188,204.33388
1631994,172.40982,206.0451
1632032,168.3126,206.88943
1632075,164.88977,207.38928
1632111,161.63,206.93913
1632150,160.29958,205.92166
1632193,157.81439,204.87796
1632237,155.43887,203.85931
1632271,153.196,203.33427
1632309,152.46535,202.74832
1632350,151.7244,201.6173
1632393,150.58511,200.50429
1632430,149.70546,200.34189
1632478,149.57816,200.49182
1632511,150.22514,200.47989
1632549,154.01714,200.57059
1632592,154.88358,199.019
1632628,157.79233,198.43234
1632677,159.98468,197.96588
1632712,162.24568,195.53389
1632757,165.06918,193.84631
1632791,167.95824,192.94778
1632828,171.19019,192.77893
1632873,173.74872,194.04445
1632914,176.26917,194.41562
1632959,176.06284,195.90611
1632988,177.52692,197.31499
1633027,182.74373,200.19766
1633073,187.17068,202.35239
1633113,189.4578,205.693
1633148,191.9794,207.74792
1633193,193.33481,209.65086
1633232,193.9957,210.71259
1633282,194.44157,211.42789
1633321,194.43185,212.2767
1633353,194.32108,214.14795
1633389,192.98926,215.48474
1633427,192.68317,217.3989
1633474,192.19571,218.81357
1633517,191.80664,220.44284
1633553,191.06937,223.05623
1633591,189.68565,225.03073
1633631,188.40907,226.5349
1633669,187.84348,228.70947
1633714,188.11356,230.46014
1633755,188.0832,232.4994
1633789,187.59315,234.96457
1633837,186.88242,236.74373
1633876,186.54218,239.07245
1633908,185.0936,241.18344
1633954,185.20013,243.22041
1633994,184.56406,244.6865
1634029,184.0891,246.3797
1634075,185.41762,246.77225
1634111,186.45706,247.62837
1634154,188.27818,224.2648
1634200,188.8858,208.5687
1634232,189.27292,198.05348
1634279,188.92212,191.48775
1634315,188.28166,187.34946
1634362,191.78448,186.17091
1634409,193.5798,185.52254
1634444,196.11841,185.71066
1634482,198.36998,187.17706
1634523,200.25888,188.53255
1634561,200.5299,190.33733
1634604,198.82138,193.56403
1634645,196.45578,196.93674
1634689,189.94995,200.7382
1634732,185.11801,202.96829
1634770,179.61426,203.25883
1634803,175.81421,203.7609
1634844,170.4898,205.82716
1634886,166.63333,206.45131
1634924,162.51552,206.33029
1634966,160.80573,205.4819
1635007,159.68134,204.91998
1635045,157.39566,204.20877
1635085,154.4516,203.40607
1635124,153.28098,202.68452
1635166,152.32031,202.1993
1635208,151.59212,201.19281
1635248,150.3698,200.12952
1635282,150.08418,200.38025
1635327,150.59836,200.44548
1635360,151.35265,199.82703
1635405,152.27037,199.185
1635442,155.46301,198.74234
1635486,158.40408,198.05602
1635524,161.16158,195.61656
1635567,163.41435,193.9871
1635604,166.00117,192.8606
1635641,168.42242,192.34485
1635686,172.00241,193.87137
1635723,174.89044,194.0863
1635767,175.10349,195.69638
1635805,175.24686,196.77785
1635845,177.22182,197.94313
1635883,183.41992,200.93437
1635929,187.09943,204.5564
1635967,190.48709,206.68958
1636009,192.58664,208.49823
1636049,193.68166,210.1185
1636087,194.37747,211.04694
1636126,194.32916,211.94914
1636162,195.0615,213.92822
1636209,194.93698,215.07181
1636247,193.35876,216.16373
1636288,192.95602,217.57141
1636326,192.5001,219.08609
1636364,191.80507,221.70221
1636405,191.2344,223.81828
1636445,190.85648,225.23427
1636489,189.15762,226.84805
1636523,188.36267,228.79068
1636561,188.49152,230.48523
1636605,189.28207,231.90862
1636650,189.0697,233.73207
1636686,187.5913,236.06671
1636718,186.89093,238.6496
1636765,185.16464,241.02472
1636803,185.23187,242.7991
1636846,185.56244,244.27408
1636886,184.7468,246.17596
1636932,185.8465,246.9144
1636969,186.91284,247.74533
1637006,187.7255,248.08289
1637049,189.20055,224.42822
1637090,189.35516,208.74496
1637138,188.79492,198.76212
1637176,187.7622,192.31229
1637222,191.5245,189.521
1637274,193.79044,187.50046
1637318,196.19196,186.86664
1637366,198.543,187.86911
1637407,200.2241,189.0872
1637447,200.58551,190.6389
1637489,197.785,194.91196
1637525,192.82272,198.3745
1637560,187.49406,201.64034
1637609,183.38889,203.56012
1637655,178.69568,203.69382
1637689,172.4013,205.66905
1637728,168.09187,206.68436
1637768,164.86334,207.11563
1637806,161.45288,206.79388
1637846,160.14551,205.79398
1637886,157.78145,204.83583
1637924,155.40196,203.84584
1637964,153.13329,203.27213
1638006,152.4667,202.61455
1638042,151.72342,202.15099
1638093,150.49484,200.83604
1638126,149.65915,200.57199
1638159,149.45793,200.57773
1638209,150.13834,200.53629
1638246,151.09645,199.95953
1638292,154.31564,199.1036
1638337,157.49643,198.58966
1638378,159.18471,197.8617
1638423,162.00734,195.39766
1638458,164.97086,193.77608
1638506,167.67987,193.04918
1638539,171.12738,192.96169
1638579,173.75467,194.22098
1638618,174.2147,195.80168
1638657,174.57248,196.85353
1638700,176.62646,197.75171
1638736,182.01761,200.16805
1638779,186.55551,202.35373
1638823,189.94984,205.18625
1638860,192.23111,207.49725
1638895,193.54004,209.32938
1638940,194.2406,210.55814
1638978,194.71387,211.37875
1639022,194.85754,213.75403
1639062,195.17067,214.66669
1639098,193.56313,215.68314
1639145,193.1175,217.55954
1639179,192.59836,218.96353
1639219,191.56046,222.04391
1639260,190.85489,224.10886
1639298,189.78766,225.62129
1639333,188.621,227.3872
1639380,188.01329,229.36469
1639419,189.0286,231.09717
1639460,188.78644,232.96368
1639498,188.1195,235.18747
1639544,187.13297,237.12238
1639577,186.20879,239.32239
1639618,185.88672,241.672
1639658,185.92743,243.54758
1639704,184.83754,244.85455
1639738,183.76059,246.6133
1639779,184.987,247.34836
1639820,186.54657,247.85147
1639860,188.27554,224.40202
1639898,188.74681,208.77893
1639934,189.06708,198.3139
1639989,189.0203,191.63104
1640024,191.08917,188.59027
1640053,193.70978,187.02826
1640097,195.14609,186.05429
1640142,197.28757,186.0004
1640175,198.72473,186.37073
1640223,200.43985,187.98042
1640257,200.61577,189.95947
1640295,198.89856,193.28192
1640339,196.63126,196.6965
1640378,192.04726,199.3532
1640419,186.75362,202.06078
1640456,180.58168,202.74985
1640493,176.19263,203.44778
1640537,170.79619,205.44943
1640582,167.15836,206.4434
1640627,163.01823,206.24527
1640670,161.1282,205.4224
1640712,159.8801,204.85257
1640754,156.70367,203.86838
1640791,154.08066,203.34311
1640836,152.97194,202.73492
1640872,151.97119,202.22702
1640909,151.40475,201.33832
1640953,150.18669,200.74243
1640990,149.75903,200.7498
1641025,150.33287,200.58237
1641074,151.0531,199.99539
1641108,151.9471,199.293
1641153,155.88815,198.57497
1641192,158.53372,197.85155
1641232,161.15247,195.47546
1641272,163.3506,193.85635
1641312,165.84618,192.75262
1641355,169.86618,192.70213
1641391,172.83966,194.15259
1641428,175.29358,195.22652
1641472,175.30444,196.49973
1641511,175.35143,197.3618
1641552,181.32098,200.08978
1641590,186.19862,202.40982
1641628,188.91934,205.45355
1641673,191.63947,207.28268
1641711,193.34314,208.82278
1641753,194.02246,210.15125
1641793,194.47319,211.03549
1641826,194.38904,212.00739
1641867,194.79645,213.90906
1641908,195.21503,214.73898
1641949,193.94754,216.74187
1641993,192.92758,218.40988
1642030,192.07748,221.30191
1642065,191.14954,223.55429
1642115,190.4914,225.06055
1642152,188.82086,226.89505
1642204,188.56293,228.77979
1642245,188.45395,230.47275
1642287,188.40779,232.57431
1642324,187.69499,235.11613
1642366,186.64336,236.821
1642409,186.13898,239.18692
1642447,184.50244,241.36491
1642487,185.08258,243.27026
1642519,184.37653,244.65164
1642566,183.91158,246.29633
1642605,185.35214,246.91748
1642646,186.39302,247.39442
1642724,188.16632,224.0085
1642768,188.87706,208.40768
1642809,189.29776,197.97624
1642848,188.86905,191.48521
1642891,190.66605,188.60533
1642923,193.4453,186.98323
1642959,195.09097,186.06581
1643008,197.05865,186.0498
1643042,198.72575,186.25322
1643084,200.53506,187.98135
1643121,200.608,190.01665
1643167,198.91464,193.32051
1643203,196.69058,196.74988
1643240,191.8917,199.60641
1643289,186.58502,202.18462
