timeId,x,y
592691,170.26276,205.46155
592724,164.74281,205.43271
592770,160.84906,205.05342
592807,158.23273,204.26637
592852,156.16898,203.18002
592886,154.24947,202.02982
592928,153.03223,200.86896
592969,151.90167,199.87463
593001,150.81383,199.10242
593043,150.07498,198.59508
593094,150.6931,196.92715
593122,150.94937,195.4828
593160,172.9295,196.83675
593208,166.32988,194.97963
593242,161.10344,193.56091
593299,158.63646,192.2733
593325,173.9318,194.95238
593379,184.21866,196.73589
593416,196.53802,198.37885
593457,205.47595,199.6282
593502,210.10991,200.03201
593540,212.95966,199.34552
593582,216.03476,198.93542
593619,218.05998,199.38199
593656,219.40337,199.70332
593703,220.21758,199.59195
593736,218.21294,197.90579
593781,215.56308,197.21877
593818,212.71445,196.03833
593862,210.91199,195.15744
593903,210.63742,195.02008
593935,205.75113,193.88892
593981,202.5611,193.18542
594018,195.0098,185.9357
594051,191.08588,182.07172
594097,190.12659,179.96779
594139,190.0214,178.59222
594180,190.7829,177.36179
594220,192.6047,176.70946
594261,193.84152,176.35323
594301,194.67041,176.11444
594338,195.00894,176.91612
594380,195.81561,177.16852
594417,197.24068,177.94238
594453,197.78351,178.92838
594503,198.23282,180.48155
594536,198.49387,182.07321
594578,199.17722,183.18333
594622,200.72444,185.47922
594658,202.7073,187.63593
594695,204.15567,188.77858
594732,204.31305,189.84995
594778,204.19012,190.75478
594817,204.24823,191.79855
594858,207.35373,192.3061
594896,209.54626,192.6293
594940,208.27887,194.0836
594976,209.14438,194.0745
595023,213.62213,193.8806
595055,215.34982,194.41641
595096,217.03516,194.94879
595139,218.50772,194.46063
595178,219.53317,193.26552
595220,218.37106,193.42026
595258,206.62636,199.08667
595303,198.84856,203.23817
595340,193.6026,206.39937
595377,189.7095,208.5162
595417,186.7007,209.8368
595463,184.86961,211.05835
595507,183.8898,211.95197
595547,183.86508,212.62753
595611,184.05487,212.8208
595728,176.8404,209.07909
595784,171.95135,207.2395
595835,168.82576,205.62608
595870,166.51413,204.50175
595914,165.01195,203.75638
595951,164.08699,203.85611
595991,163.4215,203.91728
596036,162.9349,203.47983
596070,162.57266,203.23164
596118,162.1767,203.01778
596157,162.02708,203.0107
596213,161.68237,203.03752
596257,161.69699,203.16237
596298,162.0808,203.43747
596342,162.29492,203.60373
596382,162.50027,203.8504
596421,162.40623,204.1307
596468,162.30972,204.58136
596514,162.38551,204.84827
596557,161.98987,205.22299
596605,161.85794,205.99997
596642,161.76413,206.5191
596692,161.95673,207.00366
596723,162.46164,208.33884
596765,162.84291,209.50099
596811,163.42963,210.35439
596849,163.91815,210.95978
596886,165.29434,211.59296
596920,166.15826,211.97963
596968,167.23135,212.28288
597005,167.6023,212.43564
597048,168.14865,212.45915
597083,167.74928,212.75977
597122,168.6865,213.16554
597165,169.59929,213.43576
597205,170.04456,213.73294
597250,170.03061,213.88643
597297,170.4251,213.96121
597348,171.01797,214.26624
597384,171.60048,214.552
597427,174.24237,215.24121
597471,177.44829,215.32028
597510,180.76273,216.00789
597549,183.28894,216.35617
597595,185.23132,216.47363
597633,185.8306,214.51419
597677,186.45299,212.8634
597712,186.43256,211.28513
597758,187.36514,209.2104
597794,191.62003,209.00568
597837,192.24542,208.59882
597877,192.59297,208.31177
597916,202.91505,207.22124
597958,210.97604,206.36893
597994,213.7464,206.25418
598042,216.54637,205.93497
598088,218.14452,206.35733
598121,210.40306,207.0268
598164,214.49033,207.04465
598204,217.2258,207.06302
598247,219.28561,206.87274
598288,222.37057,206.31499
598320,225.40898,205.4107
598369,227.36436,205.17557
598406,228.6615,205.01361
598449,229.1615,204.9675
598487,222.0379,203.50314
598520,225.94147,203.58357
598567,228.94302,203.4851
598603,231.34135,203.17297
598647,233.81744,202.98337
598686,236.60474,202.78035
598729,238.29224,202.77542
598760,239.4151,202.76562
598804,240.17084,202.75392
598845,240.07178,202.58913
598888,239.07858,202.99995
598924,238.74152,202.74207
598968,238.91113,202.13211
599007,239.05469,201.9035
599049,239.40594,201.82303
599085,239.61505,201.70276
599126,239.73373,201.63026
599166,239.74261,201.0455
599209,240.03174,200.2874
599247,240.0582,200.3566
599281,239.70984,200.79065
599327,239.56308,200.93593
599364,239.30237,200.82834
599410,239.02908,200.86232
599449,238.80087,200.99716
599482,238.82547,201.57838
599525,238.863,201.33801
599569,238.82895,200.8892
599603,238.85632,200.95892
599641,238.45294,201.26
599690,238.568,201.43587
599727,238.45532,201.6453
599768,238.60864,202.00504
599807,238.48895,202.35448
599839,238.2399,202.57039
599885,237.97308,202.43279
599926,236.80688,202.1554
599970,236.1195,202.20427
600004,236.48108,201.73618
600041,236.67688,201.68217
600088,236.78345,201.65268
600123,237.05252,201.6307
600163,236.94864,201.48259
600205,236.78476,201.25928
600247,235.94846,201.93947
600321,236.44131,201.77231
600365,236.74869,201.64928
600409,236.99927,201.40341
600450,237.16948,201.69542
600487,237.39378,200.5384
600523,237.61035,200.46693
600567,236.65677,200.85085
600605,235.66672,201.79843
600647,236.02177,202.55322
600686,237.58069,202.13376
600724,238.4592,201.74649
600770,239.05844,201.28589
600806,239.5242,200.87039
600843,239.50958,200.64009
600888,238.83398,200.70119
600921,238.93387,200.53891
600969,238.9862,200.69688
601010,239.01157,200.8281
601058,239.08167,200.7641
601096,238.89102,200.51505
601139,238.77689,200.38188
601178,238.68304,200.24646
601217,238.26794,200.1849
601259,237.70398,199.6482
601295,237.32571,199.28436
601340,237.14966,199.37578
601378,236.69196,199.76822
601419,236.08914,200.37743
601456,235.58047,201.0732
601503,235.40697,201.76353
601541,235.02444,202.40237
601592,233.86328,202.9963
601633,232.35973,203.4317
601676,231.76001,203.70537
601714,230.43211,204.86377
601755,228.70215,206.13486
601794,226.89459,208.26111
601833,225.56494,209.53687
601877,222.87616,211.30164
601914,220.30618,212.70624
601954,217.95013,212.85034
601997,214.32544,211.01762
602034,209.86664,214.29007
602077,205.44632,216.5131
602114,206.0564,211.91425
602158,200.23335,214.55219
602195,200.831,211.74042
602239,196.58548,213.24182
602281,196.86098,209.86984
602329,196.56775,207.59332
602366,196.33038,205.90663
602408,196.28653,206.03415
602452,187.96716,206.66745
602487,182.56778,206.34085
602524,175.4455,208.0105
602570,170.69762,209.0915
602606,178.643,207.70502
602643,172.88945,207.42722
602685,180.53452,205.74033
