timeId,x,y
285953,152.9012,231.60901
285990,152.68503,232.01263
286027,152.40207,232.24904
286066,152.23512,232.43047
286106,151.82263,232.54828
286146,151.73161,232.69974
286189,151.77664,232.8887
286234,152.05333,233.02522
286266,152.7901,232.91394
286313,153.55406,232.76248
286365,154.45908,232.836
286406,155.9607,232.2232
286448,157.46121,231.78018
286498,159.71991,233.0904
286533,161.79428,234.79199
286582,163.15588,235.73187
286622,164.18372,237.26427
286658,165.56001,238.18582
286696,167.02396,239.35861
286739,168.2786,239.79385
286892,169.36322,239.4838
286894,171.12323,238.87833
286896,174.27856,236.52542
286900,176.72926,234.92859
286937,187.7927,228.76443
286982,188.22586,226.01454
287021,187.94594,224.32396
287059,190.12488,221.91641
287113,193.91226,218.6244
287145,193.97433,220.94669
287192,196.1612,220.08179
287229,202.77248,222.53296
287265,204.38931,222.21317
287313,205.34149,221.85808
287345,206.19102,220.79381
287395,206.82019,220.8865
287438,205.22739,219.39468
287482,203.93704,218.51224
287522,206.97668,220.24234
287565,211.14417,222.29483
287603,212.76758,221.84389
287637,213.6745,221.56796
287684,213.72668,220.17505
287719,214.61804,218.26575
287765,215.76,216.64009
287801,216.81247,216.80399
287839,217.31265,215.45264
287884,217.55777,214.88495
287920,217.13145,211.97565
287958,216.81644,210.00546
288002,217.23108,208.75476
288047,217.39758,208.11444
288086,217.48367,208.50882
288124,217.67169,209.82237
288157,217.91502,211.1777
288202,218.37537,212.6835
288245,218.41183,212.82756
288281,218.22528,214.20703
288326,218.55109,215.2734
288365,218.73581,215.66129
288396,219.0225,215.93095
288440,217.64279,213.21869
288481,215.63452,210.89136
288520,213.8711,208.39246
288559,211.31824,205.97098
288602,208.506,204.23016
288644,206.94962,203.42062
288686,204.72476,202.70032
288726,202.6553,202.58176
288770,201.99217,202.12486
288802,201.19086,201.5005
288838,203.90121,201.88658
288883,205.41177,201.3992
288920,201.5409,200.8698
288963,199.14508,200.44316
289004,198.1223,200.41446
289039,198.53906,200.73917
289083,202.20422,201.40842
289127,204.71098,202.36488
289167,206.63055,203.18515
289201,207.09937,203.70718
289241,203.53278,202.92856
289279,201.53561,202.74863
289320,200.43411,202.96956
289360,197.67444,203.58112
289406,195.52306,204.6857
289439,193.32657,205.68307
289480,190.59076,207.3772
289520,188.75177,208.68088
289559,187.83066,209.75435
289603,188.59546,209.29382
289642,185.71262,211.51978
289685,183.76813,213.02545
289720,182.00195,213.55368
289760,180.15149,213.74924
289801,178.43146,214.47763
289844,177.83383,214.12576
289883,177.30682,214.80092
289921,173.86618,215.69225
289965,171.5772,216.27612
290002,168.19652,217.12924
290036,166.9372,216.93164
290081,165.96193,216.87195
290122,162.87134,215.48877
290162,160.07654,214.31834
290206,160.24908,212.41666
290239,157.88342,211.6931
290279,156.29639,211.19612
290321,154.34312,212.38289
290363,152.05261,212.69678
290402,149.0694,212.6712
290443,147.55879,213.06116
290485,146.91417,212.68732
290517,147.0044,211.03894
290556,151.30469,210.3536
290605,154.18544,209.89519
290640,152.48282,208.94962
290678,150.66885,208.19794
290721,148.46669,208.09543
290764,147.21199,207.79932
290808,147.08382,207.55426
290847,146.6611,206.73164
290879,145.27951,205.08865
290917,144.69867,204.16049
290959,144.69757,203.3898
291005,144.39383,202.38792
291041,144.24687,201.1953
291082,144.0619,199.86998
291164,145.47803,198.39261
291165,147.40704,197.01477
291199,148.65195,196.10535
291243,149.32327,195.20114
291281,150.4558,194.7292
291325,160.3468,192.22044
291364,164.53207,190.99406
291407,169.00394,189.96552
291442,171.86972,189.2054
291483,174.11395,190.09822
291526,177.0123,190.36101
291573,178.91566,190.66446
291608,179.284,193.61154
291638,180.30133,195.97752
291678,181.62178,201.03003
291719,182.79716,204.02022
291764,185.61911,203.65817
291795,187.46248,203.65799
291841,188.69633,203.65906
291887,176.80753,212.83513
291924,168.87834,219.2249
291965,163.78369,223.20236
291998,160.10504,226.07741
292039,157.51987,228.25581
292086,155.6796,229.69725
292136,154.51947,230.6062
292182,153.69217,231.12354
292224,153.14792,231.59723
292258,152.82755,232.07422
292297,152.46802,232.31946
292344,152.06146,232.56305
292376,151.73355,232.69669
292423,151.65582,232.80154
292461,151.71007,233.02258
292495,152.03088,233.13492
292537,152.99693,232.76877
292577,153.67091,232.65369
292618,153.97531,232.95813
292653,155.62004,232.36931
292698,156.92969,232.13708
292733,158.98947,232.80179
292771,160.80486,233.86765
292817,162.3136,235.12053
292850,163.6989,236.8052
292899,164.74109,237.79056
292938,165.93604,238.50911
292970,167.2316,239.42902
293015,168.4385,239.68793
293060,169.85172,238.89734
293097,171.80254,238.56949
293132,174.74954,236.2555
293177,177.2255,234.3183
293218,188.55249,228.37419
293251,188.64612,225.7355
293290,191.01443,222.53677
293343,192.83875,220.80664
293377,195.09663,217.66937
293412,196.11287,218.98407
293451,197.59854,219.21136
293496,202.89941,221.75797
293531,204.62785,221.32497
293571,203.35986,220.87729
293616,204.8851,219.82623
293658,206.23138,220.5857
293694,204.6893,219.25931
293731,203.81274,218.50485
293774,205.78958,219.73209
293817,208.0665,221.52432
293859,210.50073,221.03586
293889,212.00238,221.00133
293942,212.61844,219.95291
293974,213.6394,218.63293
294010,214.88135,217.48776
294054,216.43753,217.63858
294095,216.99687,216.41393
294133,217.46594,215.11777
294173,217.57706,213.19537
294214,217.2331,210.98392
294250,217.63518,209.89352
294293,217.80667,210.29945
294335,217.79668,209.74933
294375,218.12225,211.15227
294415,218.2211,211.5756
294453,218.49474,212.82104
294492,218.57663,213.16785
294538,218.79791,215.00702
294572,218.45078,214.88663
294622,218.56625,215.46211
294658,218.77817,215.50996
294696,217.79582,212.9798
294731,216.27036,210.9166
294775,215.43002,209.23444
294813,213.81354,207.26529
294858,209.99501,205.09903
294894,207.8776,204.04471
294938,205.28227,203.0021
294972,203.26018,202.50417
295019,201.91238,202.17775
295056,201.04887,201.7631
295104,203.75858,202.00471
295135,205.83536,201.85881
295170,203.24268,201.65979
295215,200.02771,201.2349
295255,198.85114,200.95694
295292,197.63843,200.74915
295337,201.8674,201.5873
295375,205.21835,202.92928
295418,206.93484,203.20859
295460,207.01993,203.76483
295499,203.76804,202.9537
295537,201.84723,202.76114
295572,200.6795,203.08884
295609,199.8704,203.4484
295654,197.21988,204.57281
295694,193.26515,206.49442
295737,190.61597,207.90227
295774,188.6283,209.11703
295811,187.37518,209.85425
295851,186.9454,210.17627
295891,184.70517,212.1634
295930,183.20874,213.48215
295976,181.78036,213.96176
296012,181.05258,214.14908
296063,179.11768,214.76764
296094,177.81833,214.81085
296131,177.60281,214.92867
296176,175.53503,215.6172
296211,172.73578,216.12445
296258,169.06589,216.77808
296302,167.50441,216.802
296333,166.38625,216.6116
296375,163.61597,214.95766
296417,161.36348,214.29141
296452,160.99852,212.19913
296490,157.89433,211.76224
296536,155.84933,211.47195
296575,154.47124,212.36205
296615,153.20755,213.12625
296659,149.86923,213.06871
296697,148.08514,213.46368
296731,147.42331,212.93085
296777,146.0917,212.64618
296820,146.50613,211.10135
296855,150.75488,210.45352
296896,150.21404,209.48465
296976,148.97745,208.57706
297014,148.00076,208.0774
297050,146.9208,207.65033
297095,146.98123,207.38425
297136,146.61531,206.4199
297174,145.34264,205.00108
297215,144.4964,204.0478
297259,144.54933,203.3321
297289,144.21715,202.3226
297331,144.08255,201.16226
297373,144.00136,199.8447
297412,145.59189,199.64844
297454,147.57918,197.91713
297489,148.92403,196.76645
297535,149.45769,195.63907
297577,150.34647,195.0051
297620,159.20181,192.75044
297653,163.64217,191.40114
297690,168.67615,190.35144
297746,172.0252,189.47112
297775,173.76651,190.16342
297812,176.4765,190.34866
297850,178.65782,190.71532
297890,179.20444,193.21967
297928,180.43777,195.31609
297975,181.78232,200.63806
298013,182.65591,203.36432
298053,185.40125,203.12888
298096,187.25827,203.29637
298134,188.51016,203.40485
298181,176.62366,212.81439
298220,168.63954,219.1286
298260,163.58626,223.22968
298294,160.07083,226.10248
298338,157.52203,228.23782
298403,155.79744,229.63654
298424,154.61938,230.41336
298457,153.81763,230.87283
298511,153.25494,231.28607
298559,152.95065,231.6091
298598,152.5451,231.9781
298645,152.2427,232.24408
298679,151.69879,232.42328
298717,151.58328,232.78218
298763,151.63417,232.95615
298805,151.66891,233.07074
298844,152.82166,232.75638
298885,153.63495,232.54095
298924,154.44647,232.67407
298957,156.04807,232.18068
298997,157.33493,231.77202
299040,159.259,232.48569
299080,160.90645,233.62512
299118,162.55847,235.02057
299159,163.92256,236.73196
299197,164.8864,237.72931
299233,166.12233,238.56891
299277,167.31497,239.55927
299326,168.71335,239.23239
299361,170.80023,238.24185
299405,172.47672,237.79504
299443,175.33395,235.85022
299483,177.51276,234.24686
299519,181.02068,229.86462
299563,183.23938,226.90501
299633,187.77014,222.98244
299643,190.24516,220.98506
299678,193.90714,218.28143
299725,195.64897,218.79483
299757,200.10048,219.69107
299796,203.46634,220.80252
299838,204.7706,221.1519
299880,203.5955,220.532
299926,204.99088,221.51205
299962,206.01471,221.42958
300010,204.44235,219.84149
300048,203.5969,219.06094
300095,206.6525,220.51065
300135,210.88179,222.457
300175,212.5321,221.79266
300225,213.35196,221.4089
300264,214.64941,219.72128
300294,215.39774,218.54332
300337,216.11542,216.13928
300376,217.17834,216.12271
300415,217.6665,215.13083
300460,217.39636,212.69287
300490,216.96487,210.54785
300542,216.62497,209.05942
300577,217.12701,208.39337
300624,217.47876,208.80539
300651,217.98926,210.45609
300693,218.12073,210.9792
300736,218.45273,212.6065
300775,218.46555,213.17072
300819,218.54395,213.38335
300853,218.31046,214.05042
300889,218.47772,215.00351
300936,218.6466,215.66113
300971,218.95758,215.70029
301008,219.15457,215.57578
301054,217.35985,212.36282
301089,214.85043,209.22964
301138,211.94382,206.58566
301169,208.74377,204.47157
301210,206.45273,203.36975
301252,204.84052,202.99536
301299,203.78256,202.74696
301338,202.94644,202.35544
301377,202.61801,201.90358
301411,205.13359,202.20514
301455,202.45935,201.96315
301495,199.50041,201.24269
301540,197.95053,200.75903
301577,197.35492,200.68068
301611,198.65198,201.11052
301656,203.36288,202.81445
301700,205.69092,203.53488
301737,207.53072,204.13426
301781,207.6644,204.28041
301819,204.04437,203.39267
301870,202.31937,203.50575
301909,200.70978,203.56653
301947,197.63046,204.08781
301994,193.56586,206.06955
302042,190.73422,207.79382
302081,188.66663,209.0971
302121,187.85063,210.0257
302162,188.78214,209.28711
302199,185.9278,211.51486
302241,184.01001,213.01231
302278,182.01518,214.04327
302323,180.02887,214.12277
302360,178.26523,214.77109
302403,177.77142,214.38754
302440,177.55463,214.78935
302479,176.71826,214.98291
302526,173.46617,215.7615
302565,169.7778,216.5575
302600,168.06955,216.53671
302645,166.70743,216.64926
302685,163.77357,214.91992
302725,160.78032,213.8873
302755,160.87079,211.99902
302804,157.88673,211.50372
302841,155.87024,211.17957
302880,154.43906,211.97089
302930,152.2268,212.55582
302962,149.5333,212.61545
303008,147.68015,213.02771
303054,146.1616,212.69138
303093,146.69897,211.07867
303138,146.10341,210.28705
303174,145.6927,209.77695
303220,146.27878,208.81512
303260,146.21704,208.12209
303295,145.55598,208.01584
303332,145.33163,207.66943
303382,145.85915,207.41641
303413,145.84427,206.45837
303451,144.81093,204.99152
303492,144.31812,204.05978
303537,144.50351,203.28284
303578,144.19678,202.34244
303617,144.14171,201.1798
303652,145.6898,200.53502
303698,146.82576,198.92348
303731,148.45233,197.45016
303770,149.51167,196.46532
303814,149.99661,195.45113
303852,158.87926,193.05904
303885,165.91841,191.06427
303937,168.06822,190.28648
303974,171.77,189.53677
304020,174.05392,188.83412
304059,175.95972,191.14024
304094,178.31787,191.1173
304134,179.8479,191.28825
304174,179.80203,193.82945
304215,180.66751,195.96616
304247,181.78354,200.15616
304296,182.97667,203.22542
304337,185.72986,203.02232
304377,187.47418,203.17651
304458,175.87225,212.64603
304497,168.0871,218.99347
304530,162.84381,223.31924
304584,159.68161,226.0101
304618,157.42523,227.94943
304665,155.7249,229.3911
304703,154.59949,230.28304
304736,153.78879,230.954
304775,153.20114,231.24225
304821,152.87186,231.47697
304865,152.66617,231.87668
304900,152.3761,232.0932
304931,152.11282,232.30084
304971,151.67119,232.46422
305017,151.65738,232.60666
305056,151.7606,232.78423
305095,152.05392,233.00461
305137,152.95111,232.77606
305180,153.79071,232.57126
305215,154.11221,232.89247
305253,155.73131,232.38794
305298,157.21371,231.97495
305337,159.14447,232.69577
305375,160.7509,233.77057
305420,161.82988,234.49127
305459,163.32916,236.34056
305490,164.31657,237.51842
305531,165.63423,238.32947
305573,167.0078,239.35855
305615,168.2632,239.73047
305655,170.33693,238.87698
305694,171.97804,238.48682
305731,174.65942,236.49207
305788,177.04716,234.78912
305814,188.58072,228.48788
305853,188.81897,225.40897
305893,191.3388,222.08932
305937,193.01971,220.62518
305974,195.2344,218.12411
306011,194.83185,220.73581
306057,199.9939,221.19403
306090,205.14554,223.2507
306129,205.96838,222.46631
306174,204.35617,221.5954
306225,203.2097,220.77858
306256,205.2803,221.332
306293,204.10065,219.5983
306338,203.34344,218.82156
306375,205.53699,219.85493
306425,207.81131,221.21024
306457,210.45685,221.0229
306493,211.88474,220.83942
306533,212.44232,219.67288
306572,214.01083,218.94495
306626,215.17862,217.9856
306651,216.47006,217.54868
306691,217.16003,216.04306
306737,217.34753,214.79941
306776,217.2,212.21463
306810,216.80832,210.15512
306857,217.21959,208.8039
306893,217.5427,208.71776
306939,217.80188,209.4794
306971,218.10223,210.73267
307013,218.28244,211.6369
307052,218.72723,212.88794
307097,218.58557,212.51634
307134,218.6344,214.2616
307176,218.33148,214.40964
307218,218.60355,215.3992
307260,218.90955,215.66832
307292,218.8971,215.47714
307328,216.64343,212.82556
307375,215.76624,210.38248
307413,214.00204,207.94604
307462,210.88422,205.62291
307498,208.14148,204.13016
307531,205.5625,203.09035
307575,203.52982,202.70699
307624,202.20596,202.42245
307654,201.39215,201.78772
307693,204.25389,202.07678
307734,206.41167,201.8645
307776,203.45508,201.66205
307815,200.08286,201.3167
307850,198.5716,201.00403
307898,197.3988,200.78603
307931,201.60474,201.65625
307973,205.11868,203.0506
308019,206.78494,203.4696
308065,206.92128,203.93466
308107,203.20168,203.03131
308154,201.14795,202.76262
308203,199.98534,203.15967
308238,197.25772,203.76698
308285,195.78323,204.80118
308328,192.25812,206.93701
308372,189.78685,208.47118
308410,188.14944,209.42477
308455,187.54459,209.89789
308493,184.81738,212.02809
308544,182.9816,213.46199
308572,181.70735,213.92447
308615,180.40501,214.10391
308665,178.62767,214.83527
308705,177.86024,214.35455
308753,177.7479,214.38095
308792,174.22101,215.27084
308819,171.85399,215.89536
308871,168.72633,216.72208
308925,167.3417,216.72281
308961,164.13391,215.07477
309007,161.81053,214.17996
309039,159.4425,213.35086
309079,159.81862,211.75436
309125,157.19318,211.38104
309159,155.41345,212.11517
309197,153.90175,212.88654
309239,151.7646,213.21735
309279,148.9963,213.0085
309320,147.78015,212.6889
309357,146.20316,212.59534
309405,146.55656,210.98279
309439,151.06009,210.32797
309483,154.1213,209.89061
309522,151.67403,208.8003
309557,149.97078,208.2201
309597,147.96785,208.1081
309640,147.06992,207.6853
309686,146.99178,207.4296
309730,145.63025,205.64531
309771,144.70694,204.44882
309815,144.3268,203.72147
309859,144.043,202.66074
309898,143.96184,201.37518
309941,143.86372,199.9493
309972,145.59988,199.8318
310014,146.54298,198.32999
310057,148.07605,197.0262
310095,148.85825,195.83786
310129,150.1858,195.29416
310177,159.39084,192.91777
310220,166.42163,190.97803
310258,170.76706,190.07617
310291,173.12737,189.26553
310331,174.58188,189.80945
310380,176.87146,189.95158
310416,178.41428,190.05103
310462,178.74623,192.51152
310488,179.98706,195.14862
310529,181.52843,200.49393
310574,182.31549,203.33368
310617,183.30472,205.48132
310659,185.79544,204.83527
310689,187.45714,204.40347
310742,175.95953,213.43823
310791,168.24503,219.60666
310829,163.26428,223.48282
310869,159.7342,226.27228
310906,157.40329,228.2946
310954,155.63875,229.71008
310995,154.5004,230.71579
311044,153.69632,231.12883
311081,153.13228,231.52316
311128,152.79822,231.94873
311172,152.46907,232.19781
311220,152.1363,232.38333
311255,152.03114,232.55038
311289,152.01102,232.78137
311336,151.91803,232.96582
311372,152.13287,233.13292
311413,153.24481,232.60406
311456,153.72539,232.88577
311493,154.56659,232.8898
311529,156.09795,232.33963
311574,157.35449,231.89899
311613,159.35486,232.47629
311659,161.45943,234.89738
311694,162.9306,235.78151
311738,164.18655,237.3223
311771,165.07886,238.24901
311811,166.25978,238.85048
311856,167.7729,239.40619
311891,168.95547,239.25174
311935,170.82437,238.58723
311975,172.45734,238.27185
312014,175.30824,236.21219
312060,186.788,229.15494
312105,187.63266,226.2508
312157,187.85852,224.3136
312194,189.93466,221.97949
312224,193.41429,218.52728
312274,193.35712,221.2236
312311,198.8291,218.89088
312355,202.7547,219.83603
312398,204.30392,220.17476
312440,203.06464,220.23804
312481,202.22577,219.8907
312517,204.19287,220.44049
312560,203.37198,219.19748
312604,202.97739,218.5947
312645,205.26053,219.74902
312683,207.37244,221.25926
312724,210.05237,221.24155
312755,211.79396,221.21274
312809,212.38701,220.16077
312839,213.69739,218.51222
312881,214.90933,217.5289
312919,216.4058,217.43292
312966,217.05157,216.36588
313004,217.39653,214.86081
313038,217.23718,212.29572
313083,217.0416,210.26529
313121,217.1128,208.87083
313155,217.40656,208.55057
313195,217.43413,208.15614
313240,217.80951,209.73068
313281,217.99913,210.40237
313320,218.37083,211.99863
313355,218.42813,212.38327
313407,218.45407,213.81012
313439,218.15579,214.16943
313486,218.29877,215.15195
313521,218.64462,215.34729
313553,217.31439,212.89395
313597,215.37297,210.53992
313637,214.84943,208.78586
313681,213.45197,206.95172
313721,210.58856,204.90816
313763,207.82663,203.77121
313804,205.38483,202.86914
313839,204.21509,202.36412
313884,202.49294,202.18889
313923,202.31253,201.83981
313951,204.85507,202.23444
314003,206.48059,201.99843
314038,203.50134,201.81793
314085,200.25768,201.07397
314119,198.83875,200.83994
314155,199.85622,201.24648
314199,204.15536,201.8723
314242,207.43304,203.33755
314323,208.74762,203.78171
314325,208.69028,203.89636
314368,204.96664,203.0216
314408,202.88287,202.83609
314442,201.43556,203.12573
314479,200.44153,203.44682
314529,197.48529,204.69589
314559,193.42534,206.67105
314603,190.60037,208.225
314642,188.55243,209.40472
314685,187.3368,210.03406
314722,188.38368,209.56207
314758,185.43726,211.82132
314797,183.4642,213.32483
314837,182.01495,213.90903
314877,181.00995,213.95139
314924,178.88327,214.98126
314959,177.66516,214.68579
314999,177.32736,215.00952
315042,175.19843,215.95905
315085,172.55286,216.29883
315123,168.8192,217.12917
315158,167.1983,217.03415
315201,165.93648,217.02954
315243,163.0306,215.46338
315284,161.07153,214.58533
315326,161.02522,212.56279
315357,158.40585,211.91983
315399,156.6334,211.45258
315442,154.97495,212.34518
315485,153.63515,213.13211
315521,150.24481,213.07283
315565,148.31561,213.41933
315603,147.47429,212.85538
315641,146.08295,212.59927
315680,146.49663,211.11241
315722,145.9697,210.50485
315761,146.6719,209.39764
315804,146.7251,208.46686
315894,146.6519,207.92697
315895,144.64091,207.96848
315917,145.37386,207.62106
315957,145.54103,206.59015
315998,144.63496,205.07693
316045,144.02557,204.06032
316091,144.2672,203.31581
316134,144.13611,202.36719
316174,144.00873,201.11783
316220,143.87434,199.7713
316257,145.30923,198.24872
316302,147.28207,196.97583
316338,148.62932,196.12318
316372,149.24019,195.1907
316416,150.58069,194.93167
316456,160.4656,192.40924
316495,163.62152,191.2666
316555,168.65083,190.31105
316571,171.60532,189.4892
316612,173.4104,190.12842
316659,176.12186,190.23547
316698,178.45944,190.90355
316737,178.88594,193.40175
316772,179.62451,196.43536
316811,181.29697,201.16402
316853,182.6748,203.9657
316898,185.46806,203.49483
316937,187.33495,203.51701
316979,188.58047,203.54047
317018,176.64197,212.92487
317064,168.65253,219.3233
317092,163.48814,223.41052
317132,159.95367,226.28262
317172,157.50508,228.3172
317215,155.72556,229.7142
317259,154.60165,230.53638
317303,153.78766,231.04343
317329,153.24727,231.39705
317374,152.91376,231.71432
317411,152.69344,232.08319
317456,152.43034,232.31934
317496,151.95343,232.47383
317533,151.81924,232.64986
317575,151.80872,232.91959
317616,151.82831,233.03601
317656,152.63933,232.92116
317697,153.45305,232.76733
317730,153.70634,233.10791
317779,154.5611,233.06744
317812,156.02905,232.37827
317851,158.3135,232.72348
317905,160.29095,233.72241
317932,162.17688,235.21545
317974,163.41223,236.01556
318018,164.35547,237.45435
318061,165.67508,238.31317
318100,167.10106,239.44394
318150,168.33025,239.85103
318184,170.43114,239.12439
318227,172.15463,238.62302
318271,174.9696,236.35435
318309,177.19226,234.814
318355,188.10289,228.68765
318387,187.86356,226.11493
318426,190.42264,222.58316
318471,191.78427,220.75009
318507,195.02405,217.84296
318546,194.71924,220.42313
318590,196.66028,219.73099
318625,203.10686,222.29791
318678,204.61334,222.0557
318707,205.49158,221.75256
318752,206.2916,220.72311
318794,206.88759,220.83914
318835,205.27255,219.36295
318864,203.96729,218.49097
318905,205.99182,219.24194
318945,208.35338,220.73123
318989,210.89777,220.79628
319025,212.42174,220.86609
319071,212.88733,219.70477
319109,214.24164,218.06642
319143,214.96307,216.85297
319187,216.27853,216.94661
319226,216.9549,215.54822
319260,217.31808,214.94897
319307,217.11246,212.90887
319355,216.83311,210.65169
319385,217.24228,209.18773
319426,217.40508,208.40453
319470,217.48868,208.70317
319500,217.69847,209.971
319550,217.81561,210.80203
319586,218.30876,212.4318
319623,218.36722,212.6589
319664,218.1954,214.09402
319702,217.9014,214.21976
319747,218.33405,215.28194
319785,218.75333,215.67679
319829,217.46245,213.0484
319864,215.5137,210.77728
319906,216.48172,211.59183
319946,214.43872,208.86176
319986,210.59671,206.16699
320030,208.3504,204.71829
320067,205.66327,203.56976
320104,203.27972,203.16269
320152,201.68713,202.89154
320192,200.98648,202.01418
320227,203.76428,202.23074
320265,205.32002,201.62979
320312,202.56401,201.62982
320348,199.63289,201.02432
320386,198.44913,200.80383
320432,198.75806,201.00006
320466,202.35092,201.5832
320506,205.96179,203.02449
320549,207.22858,203.44765
320585,207.50003,203.88306
320622,203.80121,203.04639
320670,201.71547,202.82758
320703,200.6582,203.04639
320750,199.84625,203.16905
320791,196.97818,204.4096
320827,194.30148,205.49811
320863,191.24397,207.25325
320906,188.94153,208.80814
320943,187.64679,209.6396
320986,188.47226,209.21695
321026,185.63007,211.46826
321067,183.71281,212.99094
321104,182.06227,213.68723
321147,180.85901,213.99709
321184,178.90549,214.64368
321226,178.15146,214.237
321267,177.51962,214.87546
321304,175.64906,215.80347
321339,172.75546,216.36395
321382,168.98598,217.18808
321425,167.46613,216.97107
321465,166.31631,216.89835
321508,163.17896,215.27063
321543,161.00676,214.41588
321588,160.87231,212.48201
